975828992	975830015	013100
975830016	975831039	013100
975831040	975849727	015203
975849728	975849983	015227
975849984	975850239	015201
975850240	975853055	015227
975853056	975863807	015226
975863808	975871999	015222
975872000	975878911	015224
975878912	975879167	015201
975879168	975880191	015224
975880192	975888383	015202
975888384	975896575	015201
975896576	975962111	015000
975962112	975994879	014306
975994880	976011263	014331
976011264	976015359	014300
976015360	976018687	014308
976018688	976019199	014300
976019200	976019455	014331
976019456	976022271	014300
976022272	976024575	014331
976024576	976027647	014300
976027648	976032783	014302
976032784	976032784	014301
976032785	976060415	014302
976060416	976093183	014303
976093184	976125951	014313
976125952	976156671	014312
976156672	976158719	014300
976158720	976174581	014307
976174582	976174582	014309
976174583	976178497	014307
976178498	976178498	014309
976178499	976191487	014307
976191488	976207871	014309
976207872	976224255	014307
976224256	976355327	014201
976355328	976388095	014210
976388096	976412671	014205
976412672	976420863	014213
976420864	976423935	014200
976423936	976424191	014206
976424192	976436433	014200
976436434	976436434	014608
976436435	976443753	014200
976443754	976443754	012306
976443755	976443853	014200
976443854	976443854	014206
976443855	976444307	014200
976444308	976444308	012306
976444309	976445439	014200
976445440	976446217	014211
976446218	976446218	014200
976446219	976446227	014211
976446228	976446229	014200
976446230	976446231	014211
976446232	976446232	014200
976446233	976446246	014211
976446247	976446247	014200
976446248	976446268	014211
976446269	976446269	014200
976446270	976457727	014211
976457728	976470015	014209
976470016	976486399	014202
976486400	976502783	014203
976502784	976518655	014208
976518656	976519167	014200
976519168	976519423	014212
976519424	976519467	014200
976519468	976519468	014212
976519469	976519679	014200
976519680	976519921	014212
976519922	976519922	014200
